predict,real
-0.03776075,-0.202354127
-0.34366873,-0.36748661
0.05157183,-0.202354127
-0.19703561,-0.532619093
-0.08744055,0.458175807
-0.19016117,1.614103191
-0.26975897,0.12791084
0.07493894,0.458175807
-0.36021024,-0.532619093
-0.19122007,0.788440774
-0.23135124,-0.037221643
0.06067701,1.614103191
-0.13645501,-0.532619093
-0.16927706,-0.202354127
-0.21119562,0.62330829
-0.24940917,-0.36748661
-0.3188721,-0.36748661
0.09254412,3.265428024
-0.2902329,-0.532619093
-0.15329862,-0.037221643
-0.27193567,-0.532619093
-0.24640332,-0.532619093
0.02307177,2.770030574
-0.14166781,-0.202354127
-0.08860815,-0.202354127
-0.32650542,-0.532619093
-0.4060818,-0.532619093
-0.28916055,2.604898091
-0.12167276,-0.202354127
0.16702501,0.293043324
-0.28598607,-0.202354127
-0.18044397,-0.36748661
-0.1100801,-0.36748661
-0.24591276,-0.532619093
-0.22991641,0.788440774
-0.3193834,-0.532619093
-0.11477914,-0.532619093
-0.2379021,-0.532619093
-0.35460472,-0.36748661
0.34657168,-0.532619093
-0.25644493,-0.36748661
0.09244494,-0.532619093
-0.35595292,1.448970707
-0.31832147,2.439765608
-0.25744784,-0.532619093
-0.10982309,-0.532619093
-0.3222044,-0.36748661
-0.16584662,0.788440774
-0.16753298,-0.36748661
-0.33034533,0.458175807
-0.09826742,-0.202354127
0.3297636,-0.202354127
-0.2019341,-0.532619093
0.41157085,-0.36748661
-0.13613153,-0.36748661
-0.31336427,-0.532619093
-0.64482784,-0.532619093
0.6903474,-0.532619093
-0.27060187,-0.532619093
-0.20526974,-0.532619093
-0.18848279,-0.36748661
-0.13708062,-0.532619093
-0.26551363,-0.36748661
0.0601763,2.274633124
-0.22346205,0.788440774
-0.3099399,-0.36748661
0.5193598,-0.532619093
-0.22346205,-0.532619093
-0.16363029,-0.532619093
-0.022396,-0.36748661
-0.01615185,-0.532619093
-0.25042903,-0.532619093
-0.12517057,0.788440774
-0.08922298,-0.202354127
-0.3407428,-0.532619093
-0.18802962,1.11870574
-0.22346205,-0.037221643
-0.5237859,-0.532619093
-0.10909452,-0.532619093
-0.19245884,1.283838224
-0.17816818,1.283838224
-0.02113591,-0.202354127
0.18642358,-0.037221643
-0.04636692,-0.532619093
-0.3889348,-0.532619093
-0.22305259,-0.532619093
-0.14402886,0.788440774
-0.21841343,0.12791084
0.14642958,3.430560508
-0.3955621,-0.532619093
-0.02324569,-0.532619093
0.35729992,-0.532619093
-0.22346205,-0.532619093
-0.19213977,0.62330829
-0.30639035,-0.037221643
-0.35704577,-0.532619093
-0.06252441,-0.037221643
-0.32058668,-0.532619093
-0.265836,-0.532619093
-0.14615104,0.12791084
-0.36030683,-0.532619093
-0.11366794,-0.532619093
0.02837814,-0.202354127
-0.14450037,-0.037221643
-0.19524115,-0.532619093
0.07098319,-0.36748661
-0.17262436,1.283838224
-0.08340192,3.925957958
-0.19222586,-0.202354127
-0.18777016,-0.36748661
-0.30303353,-0.532619093
-0.27771887,2.770030574
-0.26014477,3.265428024
-0.20942388,1.944368157
-0.23232336,-0.202354127
0.76104575,-0.202354127
-0.5051312,-0.532619093
-0.24310794,-0.36748661
-0.2352539,1.614103191
-0.1505751,-0.36748661
-0.0359488,-0.36748661
0.0031963,-0.202354127
-0.16706903,2.109500641
-0.37568384,-0.532619093
-0.29019058,-0.532619093
-0.16099276,-0.36748661
-0.27828062,-0.202354127
0.20140056,-0.037221643
-0.2948718,-0.532619093
-0.22185381,0.62330829
-0.21469845,-0.532619093
-0.3307097,-0.037221643
-0.38067156,-0.532619093
-0.20965065,-0.532619093
-0.14776039,-0.532619093
-0.14578077,-0.36748661
-0.37781596,-0.532619093
-0.31911284,-0.532619093
0.13177823,-0.36748661
-0.16511789,-0.532619093
0.42559475,-0.532619093
-0.20049156,-0.532619093
-0.34761798,-0.532619093
-0.20740554,2.274633124
-0.43406272,-0.36748661
-0.36650297,-0.532619093
-0.22779667,2.935163058
-0.15774968,-0.36748661
-0.16106884,-0.532619093
-0.37748715,-0.532619093
-0.17274871,-0.532619093
0.05187328,-0.36748661
0.23028119,-0.037221643
-0.1268433,-0.532619093
-0.20892528,2.274633124
-0.12801212,-0.532619093
-0.41416135,-0.36748661
-0.18311037,0.12791084
-0.24389896,0.293043324
-0.20815074,0.953573257
-0.30280527,-0.532619093
-0.2695915,-0.532619093
-0.27712068,0.12791084
-0.10413137,-0.532619093
0.00675365,-0.202354127
-0.16348258,-0.36748661
0.14367314,-0.532619093
-0.2520925,-0.532619093
-0.31363308,-0.36748661
0.01181938,-0.532619093
-0.22109877,-0.532619093
-0.11501141,-0.532619093
-0.24563375,-0.532619093
-0.22991115,0.62330829
-0.28736013,-0.36748661
-0.45920223,-0.532619093
-0.4089856,-0.532619093
-0.30230957,-0.532619093
-0.15240073,-0.36748661
-0.36149332,-0.532619093
-0.28593907,-0.532619093
-0.0205275,-0.532619093
-0.02759629,-0.532619093
-0.13802534,-0.36748661
0.16007955,2.604898091
1.4999131,-0.36748661
-0.23287398,0.953573257
-0.16760713,-0.532619093
-0.18177631,-0.532619093
-0.01838194,-0.36748661
-0.18555741,-0.36748661
-0.0480554,-0.36748661
-0.09101228,-0.202354127
-0.24034914,-0.532619093
-0.23713337,-0.532619093
-0.20279114,-0.36748661
0.00747532,-0.037221643
0.32276875,-0.532619093
-0.29141313,-0.36748661
0.03157698,-0.202354127
0.16409205,3.100295541
-0.34648925,0.12791084
-0.05134431,1.448970707
-0.11193356,-0.202354127
0.76104575,0.788440774
-0.1703635,-0.037221643
-0.24783483,0.458175807
0.06136556,-0.532619093
-0.4583913,-0.532619093
0.22093035,-0.36748661
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.037221643
-0.22346205,-0.36748661
-0.21719056,-0.532619093
-0.22346205,-0.36748661
-0.11567073,1.283838224
-0.2315548,-0.36748661
-0.28226507,-0.532619093
-0.36957574,-0.532619093
-0.38488948,-0.532619093
-0.4089856,-0.532619093
0.44411343,-0.532619093
0.09807567,-0.36748661
0.12115689,-0.532619093
-0.15847403,-0.202354127
-0.23636767,-0.36748661
-0.41715664,-0.532619093
-0.25811967,-0.202354127
-0.18604799,-0.037221643
-0.27121657,-0.532619093
-0.2718432,-0.532619093
-0.08395818,-0.532619093
-0.05841424,-0.037221643
-0.26948205,-0.532619093
-0.30097246,-0.532619093
-0.14925234,-0.36748661
-0.22704992,0.458175807
-0.24613787,-0.532619093
-0.26935965,-0.36748661
-0.3068641,-0.532619093
0.23493357,-0.202354127
0.11053245,-0.532619093
-0.30410904,-0.532619093
0.11702286,-0.532619093
-0.295833,-0.037221643
-0.22346205,0.458175807
-0.25866678,-0.532619093
-0.23596936,-0.532619093
-0.1783287,-0.532619093
0.21044825,-0.532619093
-0.32177675,-0.532619093
-0.29001647,-0.532619093
-0.33485168,-0.532619093
-0.18079284,-0.36748661
-0.29900295,-0.532619093
-0.08420338,-0.36748661
-0.18305194,-0.36748661
-0.19841884,-0.532619093
-0.25260288,-0.532619093
-0.1469267,3.265428024
0.25889814,5.081885342
-0.12127291,-0.36748661
-0.37638986,-0.037221643
-0.11001503,-0.532619093
-0.07675348,-0.532619093
-0.23240052,-0.532619093
-0.10485177,-0.36748661
-0.21718767,-0.532619093
-0.16393723,-0.532619093
-0.28739202,-0.532619093
-0.2569913,-0.532619093
0.13175814,-0.037221643
0.11441325,-0.532619093
1.0298344,-0.532619093
-0.28092384,1.283838224
-0.2271876,-0.532619093
-0.36350417,-0.037221643
-0.32084957,-0.532619093
-0.27752584,-0.36748661
-0.25431466,0.953573257
1.4534825,-0.36748661
0.22645222,-0.202354127
-0.11893121,-0.532619093
-0.23686723,0.293043324
-0.2574857,-0.532619093
-0.06266995,-0.532619093
-0.34072945,-0.532619093
-0.1793886,0.12791084
0.16148828,-0.532619093
-0.14715458,-0.532619093
-0.22346205,-0.532619093
-0.1856514,2.604898091
-0.1642343,2.935163058
-0.2930211,0.458175807
-0.25596535,-0.36748661
0.05583988,-0.36748661
-0.18141343,-0.36748661
-0.1672577,-0.037221643
-0.05740993,-0.532619093
-0.35537398,-0.532619093
0.3271768,0.788440774
-0.09782409,1.944368157
0.04323901,-0.36748661
-0.17794803,-0.532619093
0.09799899,-0.36748661
0.7610686,-0.36748661
-0.23406784,-0.36748661
0.62365514,-0.532619093
0.65749043,-0.36748661
-0.19091752,-0.532619093
-0.12107364,3.265428024
-0.10299049,-0.532619093
-0.24322863,-0.532619093
-0.32285863,-0.532619093
-0.35312343,-0.532619093
-0.17288157,-0.36748661
-0.09479424,1.11870574
-0.36437613,-0.532619093
-0.09314044,-0.202354127
-0.3126671,-0.532619093
-0.2958324,-0.532619093
-0.23562627,-0.532619093
-0.13508552,0.12791084
-0.15011862,-0.037221643
0.34476185,-0.36748661
-0.2249434,1.283838224
0.34476185,-0.36748661
-0.19479044,-0.532619093
-0.24977538,-0.532619093
-0.19717275,-0.532619093
-0.32278335,0.12791084
-0.17739362,-0.532619093
-0.41198206,-0.532619093
-0.26950955,-0.202354127
-0.06114082,2.274633124
0.16121893,2.274633124
-0.2719281,-0.532619093
0.76104575,1.11870574
-0.34771597,-0.36748661
-0.2585365,-0.037221643
-0.34441978,-0.36748661
-0.28781423,-0.36748661
-0.19825867,-0.532619093
-0.23799269,-0.532619093
-0.07623336,-0.532619093
-0.2888729,-0.532619093
-0.18402624,-0.532619093
0.07731842,-0.532619093
-0.33934748,-0.532619093
0.1408572,-0.532619093
-0.24663524,-0.532619093
-0.18305194,-0.532619093
-0.15880251,-0.36748661
-0.08198309,-0.532619093
-0.17294747,-0.36748661
-0.5312678,-0.532619093
-0.20652962,0.458175807
-0.06974468,-0.202354127
-0.18879108,-0.36748661
-0.20098308,0.12791084
-0.22346205,0.62330829
-0.44058233,-0.532619093
-0.08237189,-0.202354127
-0.2922213,-0.532619093
-0.33489767,-0.202354127
-0.27612287,-0.532619093
0.21823345,0.293043324
-0.346814,-0.532619093
-0.05150095,-0.532619093
-0.26014706,-0.532619093
-0.29141313,-0.037221643
-0.21644285,-0.202354127
0.0785089,0.62330829
-0.048687,-0.532619093
0.26009607,0.953573257
1.5318497,-0.532619093
-0.3092655,-0.532619093
-0.09336391,-0.532619093
-0.22346205,-0.532619093
-0.3019029,-0.36748661
0.03732766,-0.202354127
-0.1812166,-0.037221643
0.15540616,-0.202354127
-0.20219116,-0.202354127
-0.10067584,-0.532619093
-0.24440724,-0.532619093
-0.27359527,-0.532619093
-0.4131266,-0.532619093
-0.24140295,-0.532619093
-0.276389,-0.532619093
0.03373782,-0.037221643
-0.28773248,-0.532619093
-0.0174053,0.12791084
-0.38311017,-0.532619093
-0.2229909,-0.037221643
-0.295833,0.293043324
-0.245357,0.953573257
-0.20429753,1.11870574
-0.367621,-0.36748661
-0.1376346,0.293043324
0.4153514,-0.202354127
0.22643833,0.788440774
-0.29809377,-0.532619093
0.02143742,-0.202354127
-0.26816767,-0.202354127
-0.28704,0.12791084
0.25428385,-0.36748661
-0.29931504,-0.36748661
-0.26165193,-0.36748661
-0.18648233,0.458175807
0.04281272,0.12791084
-0.34458518,-0.532619093
-0.44136947,-0.202354127
-0.30410904,0.62330829
-0.27256462,1.448970707
-0.26904348,-0.532619093
-0.22346205,-0.532619093
-0.25906104,-0.532619093
-0.20219116,-0.532619093
-0.3120284,-0.36748661
-0.08234912,1.283838224
-0.16783974,-0.532619093
-0.22346205,-0.532619093
-0.20469072,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22114778,-0.532619093
-0.08403893,-0.532619093
-0.22346205,-0.202354127
-0.30772156,-0.36748661
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.36748661
-0.27466586,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.36748661
-0.24693231,-0.532619093
-0.334344,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.22346205,-0.36748661
-0.22346205,-0.532619093
-0.22346205,-0.532619093
-0.39940363,-0.037221643
0.07028691,-0.532619093
-0.24713503,1.614103191
-0.05354555,-0.532619093
0.12199293,-0.037221643
-0.20469072,-0.532619093
-0.32278335,-0.532619093
-0.351633,-0.532619093
-0.26084182,0.458175807
-0.27291334,-0.532619093
-0.27650535,0.62330829
-0.3119711,-0.532619093
-0.24931529,-0.037221643
-0.23093672,0.953573257
1.4923122,-0.037221643
0.06104939,-0.532619093
-0.1796734,-0.532619093
-0.21138668,1.779235674
-0.3138899,-0.36748661
-0.22305259,-0.36748661
-0.1168046,-0.532619093
-0.21536922,1.11870574
-0.26916942,-0.532619093
-0.13721108,-0.532619093
-0.21756105,-0.532619093
-0.18121989,-0.36748661
-0.36043113,-0.532619093
-0.35505623,-0.532619093
-0.1493094,-0.532619093
-0.295833,-0.36748661
-0.18964253,-0.532619093
-0.13081837,-0.36748661
-0.3644138,-0.36748661
-0.06187615,0.788440774
-0.11735157,2.770030574
-0.14177445,1.283838224
-0.02445638,-0.36748661
0.09790368,-0.532619093
-0.28102827,-0.36748661
-0.28918687,-0.532619093
-0.09034935,-0.202354127
-0.18703812,-0.532619093
-0.26473027,1.944368157
-0.07056192,-0.532619093
0.03211518,-0.037221643
-0.22045454,0.62330829
-0.22789438,-0.532619093
-0.36159152,-0.532619093
-0.20396109,-0.037221643
-0.06131504,2.274633124
0.02080891,0.62330829
0.14364885,1.11870574
-0.34498164,2.439765608
-0.35881108,-0.532619093
-0.3262728,2.109500641
0.0837426,2.109500641
-0.26908523,-0.202354127
-0.25536445,-0.532619093
-0.30323243,0.953573257
-0.14609608,-0.532619093
-0.21120323,-0.532619093
-0.2870063,-0.037221643
-0.12763259,-0.532619093
0.8608207,0.293043324
-0.0157225,2.109500641
-0.2616819,0.293043324
-0.08025812,-0.532619093
-0.3055802,-0.532619093
-0.30527356,-0.532619093
0.3783456,-0.202354127
0.01572831,0.62330829
-0.25685698,-0.532619093
-0.294391,-0.202354127
-0.294391,-0.532619093
-0.1252164,0.62330829
-0.13887486,-0.36748661
-0.35654455,-0.36748661
-0.15330178,-0.532619093
-0.3078341,-0.532619093
-0.07038875,-0.037221643
-0.17286901,-0.037221643
-0.2291937,-0.037221643
-0.22346205,0.788440774
-0.22346205,0.293043324
-0.3469953,-0.532619093
-0.2951175,-0.36748661
-0.21900433,-0.532619093
-0.22346205,2.109500641
-0.38253862,2.439765608
-0.23880629,-0.202354127
-0.30476943,-0.532619093
-0.18964331,0.293043324
-0.42994797,2.274633124
-0.26364696,1.614103191
-0.22043101,-0.532619093
0.04266183,-0.36748661
-0.13257632,4.091090441
-0.3028828,-0.202354127
-0.13787821,-0.202354127
-0.04146416,-0.532619093
0.10172282,0.788440774
-0.06374282,-0.532619093
-0.3091013,-0.532619093
-0.24678564,3.100295541
-0.24524872,0.62330829
0.03157698,1.779235674
-0.23244788,0.293043324
-0.2718432,-0.532619093
-0.01848894,-0.037221643
-0.16332006,1.448970707
-0.01766936,-0.037221643
-0.14445782,-0.36748661
-0.26031044,0.293043324
-0.07091065,-0.532619093
-0.05731131,0.293043324
-0.3636868,0.12791084
0.02884534,-0.037221643
0.18817882,-0.36748661
-0.22346205,-0.532619093
-0.33984154,-0.532619093
-0.22346205,-0.532619093
-0.36494938,2.935163058
-0.20938314,3.100295541
-0.06709372,-0.532619093
-0.26361004,2.604898091
-0.11146052,0.953573257
-0.35081267,-0.532619093
-0.39467186,-0.532619093
-0.22346205,-0.36748661
-0.22346205,-0.532619093
-0.26666033,-0.532619093
-0.30488822,-0.532619093
-0.17669657,1.448970707
0.38662207,-0.202354127
-0.3282403,-0.36748661
-0.33285576,-0.36748661
-0.20463492,-0.202354127
-0.33609718,-0.36748661
-0.33609718,-0.532619093
-0.2672931,0.293043324
-0.3570227,-0.037221643
0.09092014,-0.202354127
-0.23065984,0.293043324
-0.3033757,0.293043324
-0.14211538,-0.037221643
-0.3518595,-0.037221643
-0.2749602,-0.36748661
-0.15039359,0.12791084
-0.1472841,0.293043324
0.24126674,0.788440774
-0.33346137,-0.532619093
-0.4089856,-0.532619093
0.19907854,0.458175807
-0.23873611,-0.532619093
-0.09645424,-0.532619093
-0.20206659,0.62330829
-0.33012307,0.458175807
-0.19877622,0.953573257
-0.21491264,-0.36748661
-0.62421566,-0.532619093
-0.11881164,-0.037221643
-0.06568329,-0.532619093
-0.32278335,-0.037221643
0.02828491,0.293043324
-0.15941611,0.953573257
-0.12385719,0.62330829
-0.25710812,0.62330829
-0.41724923,-0.532619093
-0.16168703,1.283838224
-0.21624213,-0.532619093
-0.45108238,-0.36748661
0.06942271,-0.037221643
-0.37951708,2.109500641
-0.19550234,-0.532619093
0.17120503,0.12791084
0.2382272,-0.037221643
-0.17211738,-0.532619093
-0.28987244,-0.532619093
-0.35276717,-0.202354127
-0.2013025,-0.202354127
-0.37839907,1.779235674
-0.18409878,0.12791084
-0.2883199,-0.36748661
-0.11622567,-0.36748661
-0.39567006,-0.36748661
0.27891934,-0.532619093
0.27247947,-0.037221643
-0.23628524,1.614103191
-0.12623352,1.11870574
-0.32278335,-0.532619093
0.16162993,0.458175807
-0.2012082,0.62330829
-0.26787415,-0.037221643
-0.27748284,0.12791084
-0.32173112,0.458175807
-0.21321288,-0.36748661
-0.33273762,-0.532619093
-0.2927655,-0.532619093
-0.23348063,-0.532619093
-0.5009594,-0.202354127
-0.11169083,1.11870574
-0.1617915,-0.532619093
-0.30123395,-0.532619093
-0.14965057,1.944368157
-0.25544602,-0.532619093
-0.3428828,-0.532619093
-0.08223948,1.614103191
-0.22346205,-0.202354127
0.05902956,-0.037221643
-0.13419646,-0.532619093
-0.4671302,-0.532619093
-0.30278176,-0.532619093
-0.25123596,-0.532619093
-0.13138375,0.12791084
-0.17288129,-0.037221643
0.46251482,0.12791084
-0.16165808,0.62330829
-0.31946635,-0.202354127
0.1254987,-0.532619093
-0.22346205,1.283838224
-0.15742843,-0.532619093
-0.19394536,-0.532619093
-0.11856125,-0.037221643
-0.2874849,-0.532619093
-0.11999461,-0.532619093
-0.21190257,-0.36748661
-0.2577684,-0.532619093
-0.2616819,-0.532619093
-0.31417662,-0.532619093
0.09784995,-0.202354127
-0.05889322,1.283838224
-0.12005728,-0.36748661
-0.29334855,-0.202354127
-0.37108067,-0.532619093
-0.20435078,-0.532619093
-0.21120323,-0.532619093
0.35941935,0.293043324
-0.30149513,-0.532619093
-0.09810259,-0.532619093
-0.1895841,-0.202354127
-0.22035295,2.935163058
-0.00437197,-0.532619093
-0.17274871,1.614103191
-0.31773013,0.788440774
-0.17578024,-0.36748661
-0.27045363,0.12791084
-0.40665376,-0.36748661
-0.40893632,-0.36748661
0.03608958,-0.36748661
-0.17635071,0.12791084
-0.39917648,-0.36748661
-0.0018708,-0.532619093
-0.17617127,-0.532619093
-0.01792805,-0.532619093
0.6185446,-0.36748661
-0.2897924,-0.532619093
-0.19998841,-0.532619093
-0.32650542,-0.037221643
-0.10411058,0.458175807
-0.03936116,-0.532619093
-0.29520306,-0.532619093
-0.2912447,-0.36748661
-0.28569636,-0.532619093
-0.26869476,0.293043324
-0.16692975,-0.532619093
-0.15731879,-0.532619093
-0.20098308,-0.532619093
-0.11221265,0.62330829
0.08856191,0.12791084
-0.32049906,0.62330829
-0.13437672,-0.36748661
-0.29046133,0.293043324
-0.25745168,-0.202354127
-0.2669468,0.12791084
-0.14268225,-0.532619093
-0.25036806,-0.532619093
-0.3055802,0.12791084
-0.07736523,-0.36748661
-0.0781026,-0.36748661
-0.15805508,-0.532619093
-0.3028733,-0.037221643
0.06686233,3.100295541
-0.32409275,-0.532619093
-0.02880983,-0.532619093
0.5316173,-0.36748661
-0.22346205,1.11870574
-0.21382536,-0.532619093
-0.25123596,-0.532619093
-0.295833,-0.36748661
-0.23774691,1.283838224
-0.07283337,0.293043324
0.0302373,0.293043324
-0.29055628,-0.532619093
0.01160516,0.12791084
1.8040556,0.293043324
-0.28139704,-0.36748661
-0.4089856,-0.532619093
-0.1783287,-0.532619093
-0.25685698,-0.202354127
-0.3086413,-0.532619093
-0.26614422,-0.36748661
-0.2740362,-0.202354127
0.0423208,-0.202354127
-0.10047151,0.458175807
-0.30522135,-0.532619093
-0.37701416,-0.532619093
-0.31393385,-0.532619093
-0.09432916,-0.36748661
-0.17979814,-0.36748661
-0.23880629,0.12791084
-0.2632077,-0.532619093
-0.25947523,-0.36748661
-0.22578838,-0.037221643
-0.22467023,0.293043324
-0.290115,-0.532619093
-0.12161206,-0.037221643
-0.27473393,-0.36748661
-0.20181969,0.12791084
-0.23877011,0.788440774
-0.24778947,0.788440774
-0.26922685,-0.532619093
-0.19624987,-0.36748661
-0.38677824,-0.532619093
-0.38067156,-0.532619093
0.28548032,-0.202354127
-0.32295454,-0.532619093
-0.3056089,-0.36748661
-0.34605277,-0.532619093
-0.2718432,-0.532619093
-0.0761448,0.293043324
-0.14091013,-0.037221643
-0.2805221,-0.36748661
-0.33348972,-0.36748661
0.14450704,-0.532619093
-0.4657455,-0.36748661
-0.0548211,-0.532619093
-0.18409878,0.788440774
-0.31142634,-0.532619093
-0.28083542,-0.202354127
-0.23596936,-0.202354127
-0.23540764,-0.532619093
-0.23187774,-0.532619093
-0.21373019,3.265428024
-0.32485622,-0.532619093
0.15280496,-0.532619093
-0.17768992,-0.532619093
-0.03247367,1.283838224
-0.2743999,1.944368157
-0.18099938,1.448970707
-0.18732457,-0.532619093
-0.33782017,0.953573257
0.20747863,-0.037221643
-0.18573146,-0.532619093
-0.28320068,0.12791084
-0.34438318,-0.532619093
-0.31057936,-0.532619093
-0.38185066,0.293043324
-0.27570716,-0.532619093
-0.26579463,-0.36748661
-0.43663436,-0.532619093
-0.2742272,-0.36748661
-0.31399027,-0.037221643
-0.40178114,-0.532619093
-0.07425851,0.12791084
1.2096518,-0.202354127
-0.38067156,-0.532619093
-0.32444873,-0.36748661
0.06521644,2.770030574
-0.34520292,0.12791084
-0.3249187,-0.532619093
0.06769784,-0.36748661
-0.28359503,-0.532619093
-0.26962748,0.62330829
0.01205629,-0.037221643
-0.21759193,0.62330829
-0.35400742,1.614103191
-0.02380471,-0.36748661
0.10693072,-0.202354127
-0.00511804,-0.202354127
-0.42433214,2.770030574
-0.09121607,-0.36748661
-0.26756603,-0.532619093
-0.31459677,-0.202354127
-0.1778075,-0.532619093
0.55024344,-0.532619093
-0.24259505,-0.532619093
-0.26076737,0.788440774
-0.08217953,0.293043324
-0.2212559,-0.532619093
-0.18960708,-0.202354127
-0.276235,-0.202354127
-0.33418965,-0.532619093
-0.11627093,-0.532619093
-0.04791623,-0.532619093
-0.37910047,-0.36748661
-0.18210499,-0.532619093
0.2414103,-0.202354127
-0.3749991,-0.532619093
-0.22346205,0.458175807
-0.2823341,0.953573257
-0.38564223,0.458175807
-0.16438517,-0.532619093
-0.13020782,-0.532619093
-0.2320852,-0.36748661
-0.11838494,-0.532619093
-0.25462252,-0.36748661
-0.2307829,-0.532619093
0.4926123,-0.36748661
-0.26149702,-0.36748661
-0.14153533,0.788440774
-0.26246583,-0.532619093
-0.17289133,-0.532619093
-0.23035033,-0.532619093
0.00962058,-0.532619093
-0.07886244,-0.532619093
-0.3055802,-0.532619093
-0.09469448,-0.037221643
0.2113053,-0.532619093
-0.10794051,-0.532619093
-0.10679942,-0.532619093
-0.30235288,-0.532619093
-0.31222284,-0.532619093
-0.3280717,-0.36748661
-0.22994672,-0.532619093
0.14904557,-0.532619093
-0.12100143,-0.532619093
-0.3075814,-0.36748661
-0.26363805,-0.532619093
-0.08702318,-0.202354127
-0.2907264,-0.532619093
-0.32581168,4.751620375
-0.39515895,-0.202354127
0.04300575,-0.532619093
-0.21694973,-0.202354127
-0.30652794,-0.532619093
-0.08827244,0.293043324
0.16738205,-0.532619093
0.0045772,-0.36748661
-0.20206659,-0.532619093
-0.26317424,-0.532619093
-0.17770171,-0.532619093
-0.23196287,-0.36748661
-0.36308557,-0.36748661
-0.23154546,-0.36748661
-0.31953293,-0.532619093
-0.01096596,-0.36748661
-0.35038415,0.293043324
0.3488598,-0.532619093
-0.1306249,-0.532619093
-0.28522694,-0.532619093
0.10915802,-0.532619093
-0.19323987,-0.532619093
0.30948824,-0.532619093
-0.11730428,-0.532619093
-0.22346205,-0.202354127
-0.11144629,-0.532619093
-0.34001356,-0.532619093
-0.23666883,0.953573257
-0.06704514,-0.532619093
-0.24452572,-0.532619093
-0.3385567,-0.532619093
-0.22895396,0.458175807
-0.2398764,-0.532619093
-0.2672823,-0.532619093
-0.07465148,-0.532619093
-0.3169363,-0.36748661
-0.1880267,0.293043324
-0.33629555,0.458175807
-0.23065984,0.953573257
-0.03018795,-0.532619093
-0.11824863,-0.532619093
-0.5379286,-0.532619093
-0.21492705,-0.36748661
0.11559881,2.274633124
-0.18106586,-0.532619093
-0.27586913,-0.202354127
-0.38630462,-0.532619093
-0.28810695,0.12791084
-0.1814959,-0.532619093
-0.21550012,-0.36748661
-0.19705358,-0.532619093
-0.25022224,-0.36748661
-0.17859729,-0.532619093
-0.32227165,-0.36748661
-0.26006544,-0.532619093
-0.22628723,-0.202354127
-0.27640462,-0.36748661
-0.20076306,-0.532619093
-0.27724606,-0.202354127
-0.08212735,0.62330829
-0.26553768,-0.36748661
-0.09314044,-0.532619093
-0.18083143,0.953573257
-0.2583816,-0.532619093
0.2940449,1.448970707
-0.3222316,-0.532619093
-0.10980574,-0.532619093
-0.40399873,-0.532619093
-0.21079135,0.293043324
0.32380456,0.12791084
-0.18832697,-0.532619093
-0.29931504,-0.532619093
-0.31794018,-0.36748661
0.32879865,-0.36748661
0.09343152,-0.532619093
-0.18463922,-0.202354127
0.23688866,-0.36748661
-0.07940422,-0.532619093
-0.3032233,-0.532619093
-0.22279854,-0.202354127
-0.38006002,-0.037221643
-0.22346205,-0.532619093
-0.07293694,-0.36748661
-0.3029596,-0.532619093
-0.22170557,-0.202354127
-0.26677525,-0.532619093
-0.4089856,-0.532619093
-0.14969504,-0.532619093
0.5388955,-0.532619093
-0.27327305,-0.36748661
-0.1300016,-0.532619093
-0.24630603,-0.532619093
-0.18278378,-0.202354127
-0.21784827,0.953573257
-0.16585776,-0.037221643
-0.44575945,-0.36748661
-0.1624715,3.760825475
-0.39903253,-0.532619093
-0.210453,1.11870574
-0.2577614,0.788440774
-0.2784528,-0.037221643
-0.18342742,-0.36748661
-0.31523168,-0.36748661
-0.20403114,1.11870574
-0.2708575,0.12791084
-0.136379,-0.532619093
-0.23653412,-0.532619093
-0.15349042,-0.532619093
-0.191267,-0.532619093
-0.18455848,-0.532619093
-0.14881817,0.12791084
-0.38284594,-0.532619093
-0.31778285,-0.532619093
-0.13964012,-0.037221643
-0.3514855,-0.532619093
-0.31392735,-0.532619093
-0.19607344,-0.532619093
-0.29165787,-0.532619093
-0.22335564,-0.202354127
0.0637217,1.944368157
0.05084155,0.953573257
-0.2660568,-0.202354127
0.05235998,0.458175807
-0.46915305,0.953573257
-0.30451274,-0.36748661
-0.33311224,-0.532619093
-0.31905168,-0.36748661
-0.23356664,0.458175807
-0.3039864,0.458175807
-0.30165833,-0.532619093
-0.35572213,-0.36748661
-0.19862217,-0.532619093
-0.22577113,0.293043324
-0.29788348,-0.36748661
-0.2718432,-0.037221643
-0.20647505,-0.532619093
0.16702501,1.944368157
0.10663138,-0.202354127
-0.45246726,-0.36748661
-0.33786508,-0.532619093
-0.14718814,-0.532619093
-0.13930815,-0.36748661
-0.21478637,-0.532619093
-0.23234671,-0.36748661
-0.04235283,0.62330829
-0.3760752,-0.532619093
0.58166015,-0.532619093
0.2146617,-0.202354127
-0.07662298,1.283838224
